Open,High,Low,Close,Volume
30.918442788331404,30.918442788331404,29.832119122795437,30.75131607055664,1112200
29.664992650349934,29.87390104929606,27.951943778991698,28.82935905456543,3908500
28.6622379102205,28.6622379102205,27.701259088157713,27.784822463989258,2468700
26.74028696504029,26.74028696504029,26.155343187680035,26.57316017150879,4486200
29.330746179894554,30.082816594763646,28.74580252388526,29.7067813873291,5454800
30.124598819297432,31.25270446162896,29.748563605186924,31.12735939025879,3577200
31.71230279213471,32.08833800310864,31.419830961377208,31.92121124267578,3890400
32.08833384363148,33.34178438439833,32.08833384363148,33.049312591552734,4715900
32.92395044357816,33.63423871456905,32.29722549858619,33.383548736572266,4199800
33.007520459961555,33.17464714583478,32.29723204500036,32.88217544555664,3074200
32.46436422759411,32.58970926322189,31.87942072799782,31.962984085083008,2287700
31.586948978199676,32.0047657636256,31.378040585486715,31.962984085083008,2388800
31.83763904945523,32.255455834881154,31.712294013827453,31.962984085083008,2728600
31.962982581016867,31.962982581016867,31.002004019757536,31.41982078552246,2087000
31.25269397936369,31.378039008692692,30.124588715402705,30.166370391845703,2085800
30.208157930080063,30.417066352833036,28.286200440752697,28.453327178955078,2469000
28.829371986335357,29.706787655484696,28.745808589273516,29.62322425842285,2815900
29.53964524520071,30.709532185604697,29.247173510099714,30.166370391845703,2446600
30.751324123806423,30.87666919496324,29.497873412238228,30.08281707763672,2130200
29.70676692600908,30.291710297266643,29.038260216000438,29.080041885375977,2666600
29.163612803212413,30.041028088122815,28.57866927993881,29.8739013671875,2555100
30.04102752001389,31.16913286499355,29.9992458405702,30.75131607055664,2413800
30.500627423478697,31.71229618413744,30.041028928056416,31.294479370117188,1648300
33.3417880281489,35.765126005132146,33.2164429603739,35.34730911254883,8402700
35.472648556027764,35.93224706499868,34.4698881728185,34.55345153808594,5117300
33.50890591621399,33.96850437641144,32.255455570220946,33.42534255981445,3890300
33.71782269995757,33.75960438855727,33.17466074816148,33.467132568359375,2552700
33.2999921602397,33.55068218904953,32.88217544555664,32.88217544555664,1885300
33.049311535699026,33.341783319200786,32.33902291862332,32.756839752197266,1661100
32.25545471269959,32.715053160678465,31.837637941809696,32.46436309814453,1272100
32.50616550207733,33.592489799061916,32.46438379834715,33.50892639160156,1527800
33.59246935297617,33.96850445767366,33.216434248278674,33.88494110107422,1980500
33.21643826912861,33.21643826912861,32.380804601980714,32.756839752197266,2851300
32.882186745323835,32.92396843115017,27.450567587900586,28.160856246948242,5680300
28.160843333532647,29.038258333538856,27.450555000194285,28.745786666870117,7828000
28.829359361341783,29.999246407888986,28.787577681107955,29.8739013671875,3167400
29.55420017381249,29.596002437141788,28.676352643897268,28.718154907226562,3262200
28.634550380567973,28.718154907226562,27.798505113982046,28.718154907226562,5456300
29.972238596673005,31.89514372281939,29.63782031386494,31.309911727905273,4504800
31.05909763635982,31.3935159150824,30.515667933435623,30.850086212158203,2128100
31.142692516568715,32.35495839976401,30.850076613728472,32.31315612792969,2151700
31.978728441283224,32.020530700683594,30.933671956273965,32.020530700683594,1571800
28.467345132666118,30.139435889357227,27.92391563674151,29.596006393432617,6736700
30.014033673883798,30.850079180120115,29.512406370142006,30.432056427001953,2646500
30.43205343882243,30.43205343882243,29.76321709950765,30.09763526916504,1571800
29.930419700090276,30.306640059448952,28.258329214051713,28.75995635986328,3111400
28.592752198915225,29.805018008518356,27.75670681298203,29.386995315551758,2305500
28.927163915764798,30.515649795532227,28.509141315826,30.515649795532227,1991900
30.01404051535175,31.309911345401755,29.763226806309813,30.850086212158203,2283700
30.515643891834078,30.724655151367188,30.264830380394343,30.724655151367188,992700
29.763215739221696,29.972227085704993,29.26158850766178,29.386995315551758,1765600
29.42879892985026,30.68286706606547,29.136183031400044,30.09763526916504,3673100
30.432052103678387,32.77297918857673,30.432052103678387,32.605770111083984,3352700
32.31314002456767,32.39674452657173,31.059072494506836,31.059072494506836,2706900
31.393512333361222,32.35496477499546,31.142698652934904,31.895139694213867,2355700
32.31314781595608,33.483611126236504,32.18774103271175,32.940181732177734,3142500
32.68936367085238,32.68936367085238,31.351691500178113,31.68610954284668,2511100
31.30990428550571,32.145949793796916,29.888626921410655,31.978740692138672,2490100
31.978731588883832,31.978731588883832,31.059081791556455,31.26809310913086,1782000
31.30989065710104,31.602506457634693,30.682856798814637,31.017274856567383,1539700
30.76646152118491,31.93692473122999,30.599252491178472,30.808263778686523,1279000
31.518908747920282,33.02379033270162,31.393501949188504,32.73117446899414,2557900
32.731168398857115,33.44180679321289,32.48035484790802,33.44180679321289,2670700
33.40001460689224,33.56722369128219,32.06234193177265,33.316410064697266,2629100
32.4385525894165,33.9852361536026,32.187739038467406,33.44180679321289,2688800
33.85983679905411,35.531927505180235,32.4385596988469,34.14200210571289,5302500
34.11065366013937,34.654083191489626,28.759962889921425,29.01077651977539,4824800
28.425558103737256,29.93044059158217,28.425558103737256,29.47061538696289,11991200
29.303384255709716,30.55745205552611,28.968966175758677,30.515649795532227,4821300
30.097625434896738,31.22628638870537,29.72140511696053,30.014020919799805,3830900
29.09436798095703,29.637797267957666,28.843554463879816,29.09436798095703,3216500
29.428781188790953,30.223023862920257,29.261572204763734,29.345176696777344,3639600
29.17797481531146,29.17797481531146,27.756698105110043,27.882104873657227,3765700
26.92065882299491,27.42228600603208,24.788743295086924,26.001008987426758,5343800
24.955959925284752,26.251830541170563,24.663343979762153,26.08462142944336,4203700
25.164965757587613,25.457581638489795,24.705140801884184,24.914152145385742,3757300
25.666578639085127,26.837041508619954,25.290358431020362,26.25181007385254,3844500
25.917402267456055,26.37722714639479,25.123159294743694,25.917402267456055,2248500
25.666595941857448,26.586245959318138,25.541189121294625,26.419036865234375,1911600
26.084618725822967,26.41903691461557,25.79200281062944,25.833805084228516,3556300
25.75020022922092,26.460838871910457,24.914154767233228,26.335432052612305,4780200
26.08461479574947,26.08461479574947,24.454326371015128,24.66333770751953,4835100
24.579730987548828,24.66333551471736,23.40926760718936,24.579730987548828,4546500
25.750196434985632,26.042812303565015,24.830546562307575,25.45758056640625,4370600
24.74694853562575,26.628051042556763,24.579739423898552,26.08462142944336,4581000
25.248567204897096,25.41577625923416,24.579730987548828,24.579730987548828,3170200
23.409265942043728,24.078102111816406,22.74042977227105,24.078102111816406,12967100
23.743689119924,23.743689119924,22.78223691964539,23.033050537109375,3751900
22.865843690427624,22.90764596408471,21.987995943628757,22.23880958557129,4440500
22.406005214242374,23.32565468199113,22.406005214242374,22.74042320251465,2845400
22.573219731168926,22.6986265074532,21.946185849747568,22.155197143554688,4262600
22.740429147365873,23.660078855531406,22.740429147365873,23.618276596069336,6072400
24.078110414975647,24.496133165235644,23.99450586492365,24.14081382751465,4007800
24.32891434636609,24.57972789632863,24.036298538076466,24.245309829711914,3403700
24.872346542801058,24.872346542801058,24.07810354395531,24.496126174926758,2394200
24.20351303912498,25.332174268928735,24.07810623581345,24.7469425201416,2380200
24.830553626045962,24.955960462541142,24.287124001233508,24.70514678955078,1711200
24.07810594614333,24.66333768788987,23.82729234253767,24.3707218170166,3153400
24.41250980922154,24.41250980922154,23.283849252973283,23.409255981445312,2253500
23.492865407743132,23.74367891743434,23.242051898051923,23.45106315612793,2687100
23.089342668321397,23.298485264954742,21.91814412717466,22.587400436401367,2236700
22.587389373779295,23.04750286102295,22.378246879577638,23.005674362182617,2492400
22.83836723410565,23.13116681403008,22.712881699852325,23.089338302612305,1696000
22.754710562648878,23.172995683285805,22.671053538521495,23.047510147094727,1760700
23.00567252963197,24.00955642183409,22.838358547598283,23.46578598022461,2219200
22.963847938743797,23.758589488536387,22.83836243088181,23.214818954467773,5396000
23.758593983893846,23.758593983893846,22.62922419944819,22.92202377319336,4752100
23.256647457088437,23.423961467571086,22.922019436123136,23.214818954467773,4614000
23.13115985870361,23.633101844787596,22.88018886566162,23.005674362182617,3844300
22.83836723410565,23.465794905372288,22.83836723410565,23.089338302612305,1999400
23.08933864130038,23.08933864130038,22.336425424736237,22.378253936767578,2671200
22.420078818423985,22.671049849973507,22.043622271099704,22.12727928161621,2685400
22.21094097093094,22.252769485000492,21.458027717679048,21.583513259887695,2579200
21.708994132114125,21.750822637185635,20.788767020540885,20.997909545898438,5130600
20.997907822656817,21.959963360348265,20.788765314463024,21.667163848876953,5250300
21.625343954796882,22.294600247401817,21.081573217055375,21.332544326782227,4426200
20.74694132322242,21.039740898348544,20.579627280293206,20.663284301757812,3919600
20.788768981964672,20.872426000000747,20.16134134669411,20.537797927856445,3534100
20.077681798657938,20.370481324888363,19.91036778366912,20.161338806152344,4603800
19.95219909088521,20.077684619758703,18.739172311774787,19.82671356201172,5257900
19.82671169173898,19.86854019741775,19.324769623593685,19.36659812927246,3257100
19.408429978979438,19.408429978979438,19.073801875893587,19.19928741455078,1954100
19.659408240759074,20.035864994305523,19.32478001538445,19.91037940979004,3079400
19.910374704996745,21.541686918221266,19.82671766842113,21.332544326782227,5059300
21.24888929928495,21.583517477226444,20.32866180994584,21.102489471435547,4815800
20.746946461995442,20.788774983088175,19.659404913584392,20.07769012451172,4115200
20.24499528503418,21.123393840789795,20.20316678237915,20.91425132751465,5233800
20.328659057617188,20.495973123935027,20.035859441560973,20.328659057617188,2183900
20.328658115913676,20.412315145197272,19.994029998779297,19.994029998779297,3289300
20.035850739211178,23.005674126442898,19.826708247152606,22.33641815185547,10937100
22.92201140229131,23.88406662538018,22.210927106964757,23.758581161499023,6650300
23.842244195465994,25.72452663195015,23.465787708169163,25.34807014465332,8945300
25.01345293730208,25.933680302888444,24.762481837596706,25.85002326965332,7077100
25.682698133361615,26.100983119246983,25.264413147476247,25.34807014465332,6048500
25.18076539519649,25.348079450978528,24.595166199959365,24.929794311523438,2604600
24.971625026821503,25.55722427368164,24.469682815227102,25.55722427368164,2401800
25.222595242824415,26.184651114441266,25.055281178195397,25.661794662475586,3899800
25.431736478869546,25.59905053465158,24.84613728363242,24.929794311523438,1588600
24.971618394056957,25.097103913625084,24.093219757080078,24.093219757080078,1894200
24.135050529811693,24.218707550712253,23.84225095665973,24.051393508911133,3201500
23.842260196124236,24.846144835961045,23.7586031428045,24.720659255981445,2388300
24.51151662268211,25.097115995920248,24.34420251604264,24.720659255981445,1866300
24.553333328829872,24.59516183535258,23.674934691852993,24.093219757080078,3218000
24.093221931327324,25.18076319906085,23.842250869542664,24.511507034301758,3052300
24.84612868262119,25.515384674072266,24.804300183155497,25.515384674072266,3735600
25.515393623694802,25.85002173679244,24.929794425773935,25.13893699645996,3435000
24.887956532716334,24.97161352946496,23.67493007986125,23.967729568481445,3654800
24.427851676940918,24.80430829524994,23.75859546661377,24.762479782104492,12519100
24.762487745470573,25.431744171023833,21.41620561770428,21.499862670898438,3684500
20.914258289729617,20.914258289729617,19.868545375243137,20.328659057617188,14215500
20.203165744297717,20.203165744297717,19.91036624075717,20.119508743286133,7472600
20.20317613191841,20.41231874197968,20.07769056588165,20.245004653930664,5383600
20.161339596178404,21.20705223083496,20.119511090792145,21.20705223083496,7714200
20.41231533837697,21.165228609054807,20.41231533837697,21.081571578979492,6134100
18.906487941741943,18.906487941741943,17.484318494796753,18.069917678833008,38297100
17.902597616781538,18.237225609618577,17.358827128421353,18.111740112304688,9492600
17.442487513765375,17.81894407881067,17.107859455947334,17.693458557128906,6989500
18.028086614946947,18.48820019444675,17.567973035447142,17.693458557128906,5252500
17.735290191575775,17.81894722078132,16.773234355711995,17.10786247253418,5645300
17.066022139329174,17.526135481320892,16.81505122551551,17.400650024414062,3578500
17.107861876487732,18.195403218269348,17.107861876487732,18.069917678833008,3432200
17.777115518596315,18.279057603827273,17.56797298308342,18.15357208251953,3230800
18.36271704030982,19.49208688105781,18.320888527689526,18.990144729614258,5632100
