Date,Open,High,Low,Close,Volume
00-00-00,0.776284898667648,0.7911856225092618,0.7652292761448893,0.7907049655914307,163811200
00-00-00,0.8065669959009365,0.8652086282373186,0.7820525691727254,0.8608828186988831,535796800
00-00-00,0.832523342477413,0.8507885630307291,0.7782075163005314,0.7883018255233765,512377600
00-00-00,0.7979145361605307,0.8503078327263007,0.7921468587031121,0.7998371124267578,778321600
00-00-00,0.8161806136156217,0.8229096047586925,0.7306205034255981,0.7306205034255981,767972800
00-00-00,0.7421566548823216,0.7767653828241949,0.734466402613745,0.7652291059494019,460734400
00-00-00,0.7844558461440664,0.7863784226896062,0.7286980971884687,0.751770555973053,505064000
00-00-00,0.7378309225143037,0.7642678694677894,0.696012597703142,0.7133165001869202,441548800
00-00-00,0.7306204918781609,0.7344665170837984,0.6652490504121847,0.670536994934082,976068800
00-00-00,0.7266548448947421,0.7594607323187779,0.7113940646323927,0.7440793514251709,1032684800
00-00-00,0.7690744475617337,0.7863783537319936,0.7642680322899944,0.7724389433860779,390376000
00-00-00,0.7767655427292484,0.8152193790508951,0.7724389117626765,0.7993565201759338,459177600
00-00-00,0.8123346208688841,0.8363683891265923,0.7950306650585084,0.8195450901985168,597643200
00-00-00,0.888281221602462,0.93442531925444,0.872899889945984,0.8728998899459839,1831132800
00-00-00,0.8786675710801112,0.8786675710801112,0.8474241480027527,0.8560765385627747,495924800
00-00-00,0.8339651377432089,0.8671310779887643,0.8084894507392841,0.8171418905258179,440876800
00-00-00,0.8075283307806008,0.8700159941454177,0.7873405332412345,0.8632860779762268,497145600
00-00-00,0.8459820513745984,0.8781867303510643,0.84405952650249,0.8474239706993103,367158400
00-00-00,0.83684896988579,0.8690545202840196,0.8229095613230476,0.845982015132904,340144000
00-00-00,0.8320427617980798,0.8527111650046642,0.7738817296735958,0.7815719842910767,423348800
00-00-00,0.7767654414409574,0.7988757590946365,0.726775332388244,0.797914445400238,701680000
00-00-00,0.7998372361155224,0.8075283638300095,0.7690745222020481,0.7709970474243164,318035200
00-00-00,0.7748428745169573,0.785416965891049,0.7460018204251868,0.7599412798881531,464195200
00-00-00,0.771477555341913,0.8017605305710277,0.7709968984585792,0.7945500612258911,475193600
00-00-00,0.7993564425741185,0.8459820065911253,0.7969532095993104,0.8306006789207458,425320000
00-00-00,0.8306007062666945,0.8786673696544481,0.8147386698696156,0.877225399017334,441067200
00-00-00,0.8767447329848941,0.89308737474913,0.8555957278454982,0.8834746479988098,408643200
00-00-00,0.8777062704384261,0.9007787304146542,0.8647281208020027,0.8661699891090393,299364800
00-00-00,0.8680934227507633,0.8757837291900988,0.8459822258288798,0.8728998899459839,302982400
00-00-00,0.8738609020075265,0.8777060543505384,0.8325232296340694,0.8363683819770813,212251200
00-00-00,0.8406940147098138,0.8911647250096125,0.8354069438605303,0.8906840682029724,367539200
00-00-00,0.8863582040831877,0.9224087930183219,0.8858775473623502,0.9151983261108398,485744000
00-00-00,0.9055849711576106,0.9084696311929731,0.8623247227840577,0.8777060508728027,378246400
00-00-00,0.8858778296863898,0.8882810113739699,0.8700158447961739,0.8834746479988098,289497600
00-00-00,0.881551999945314,0.8873196769340141,0.8527109965976257,0.8555957078933716,233441600
00-00-00,0.8469432106156659,0.8993364961811199,0.8205062137618352,0.8753027319908142,422296000
00-00-00,0.870856682998228,0.9151988031763693,0.85367245182264,0.8940488696098328,473099200
00-00-00,0.9022203259185407,0.916159783746701,0.8594406901823355,0.8859974145889282,376432000
00-00-00,0.8829940557140697,0.8998173555829169,0.8469434013115275,0.8488659262657166,249144000
00-00-00,0.846943269967601,0.8844357866008155,0.8334844678676705,0.870976984500885,328328000
00-00-00,0.8733801393331487,0.9017397131712991,0.8656891168011276,0.8815519213676453,368961600
00-00-00,0.9118339036282338,1.0156583305758666,0.9113532468695057,1.0021995306015015,1077003200
00-00-00,0.9767249914532625,0.9839346394552789,0.9281767971629554,0.9382711052894592,311259200
00-00-00,0.9603816960697411,0.9862183718052313,0.9228900372474295,0.9844154715538025,323366400
00-00-00,0.969033640046825,0.9930674031646916,0.9613425154797097,0.9666304588317871,210560000
00-00-00,0.9723981927674169,0.9800893177928568,0.9315411318845636,0.9449999332427979,273011200
00-00-00,0.9450000964003382,0.9531718796448152,0.91183415481671,0.9382711052894592,271230400
00-00-00,0.9296187479202505,0.9613427181508128,0.9094309535599308,0.9401937127113342,276718400
00-00-00,0.9358681051542874,0.9839348304223033,0.9305801595478012,0.9671115279197693,248606400
00-00-00,0.9392324350142103,0.9728790340600912,0.919043818418522,0.9329832792282104,303956800
00-00-00,0.9322624402173696,0.955575280260536,0.8767449649974556,0.8786675930023193,428579200
00-00-00,0.8892425052610196,0.9248124560168588,0.8777062245349725,0.8940488696098328,443609600
00-00-00,0.902220310914238,0.9382709049238309,0.8805897286069795,0.9349055886268616,378100800
00-00-00,0.9238513323453545,0.961342990398407,0.9200052547492767,0.961342990398407,305043200
00-00-00,0.9498073298501614,0.9709563345350111,0.9411548902086485,0.9459613561630249,204489600
00-00-00,0.9425969686617158,1.0517092723630348,0.935387320246405,1.0377699136734009,524328000
00-00-00,1.0211870233560005,1.110351922500322,1.011813647468962,1.1089091300964355,567996800
00-00-00,1.092085688662489,1.1564958722735712,1.0767043591753869,1.0867986679077148,562564800
00-00-00,1.0954502331447156,1.1069865131501238,1.0420956697327572,1.0666100978851318,446913600
00-00-00,1.058439265499415,1.1132356984802507,1.0526706632750495,1.0733399391174316,279182400
00-00-00,1.0555545538277242,1.0920858189786462,1.0545932398730433,1.06997549533844,202966400
00-00-00,1.0718983607905226,1.0723789151918168,1.0292383760063961,1.0454612970352173,239836800
00-00-00,1.027195088528604,1.058919887056314,0.9647082429976401,0.9671115279197693,414400000
00-00-00,0.9800895697243247,1.055554453604743,0.9690339468824957,1.0444997549057007,404633600
00-00-00,1.042095549225384,1.0728591301532115,0.9954708044793874,1.025272250175476,328563200
00-00-00,1.0199853123265168,1.0228691511920205,0.8978947568886433,0.9791282415390015,660329600
00-00-00,0.9726388402300891,1.0219079787720047,0.9536527350541091,1.0026814937591553,457665600
00-00-00,1.00460386202042,1.034405306548189,0.9478838873413284,0.9627854824066162,259627200
00-00-00,0.9786475630428394,1.0142166880972263,0.9651887587185527,1.0132554769515991,242435200
00-00-00,1.01277503681644,1.0209468222000544,0.9594204650131185,0.961342990398407,212262400
00-00-00,0.9498074266853406,0.9603814680344868,0.9079882216304486,0.918563187122345,541822400
00-00-00,0.9151986198759471,0.9151986198759471,0.8065669315992063,0.8402134776115417,941136000
00-00-00,0.8575181736492045,0.9228896035704701,0.8344456717195577,0.8753027319908142,529827200
00-00-00,0.8406943310040581,0.9075077059143173,0.838291097407942,0.8604023456573486,667620800
00-00-00,0.8421369322181651,0.9531718542736684,0.8387715639508564,0.9526911973953247,409561600
00-00-00,0.9498070948501999,0.9757633805274963,0.9180822094582685,0.9757633805274963,390924800
00-00-00,0.9704758680100505,1.0017191830669512,0.9209663582928895,0.9315413236618042,520150400
00-00-00,0.9512492972766982,0.9594202594492142,0.9002979187923884,0.914237380027771,722120000
00-00-00,0.8844357152753382,0.9267347455024719,0.8825131907743365,0.9267347455024719,443620800
00-00-00,0.9392323759450808,0.9901837496690225,0.9387517190760136,0.9868184328079224,391641600
00-00-00,0.9738402451761586,0.9844152103732989,0.9228897923905659,0.9329832792282104,366912000
00-00-00,0.9012592430081082,0.976725049117694,0.8965726070071479,0.9748015999794006,326603200
00-00-00,0.9776863079125478,0.9805701465847461,0.9329832659464159,0.9541330933570862,249580800
00-00-00,0.9603814073548367,0.9623048563443042,0.9373098770032733,0.9560557007789612,226195200
00-00-00,0.9478839610456863,0.970956416595401,0.9036623963411872,0.9065462350845337,236432000
00-00-00,0.9147180514831089,0.9325026656304857,0.8584796514161048,0.8849166035652161,489798400
00-00-00,0.8853972027011826,0.8863585164816741,0.8503078121579242,0.8512691259384155,399515200
00-00-00,0.8522303741134603,0.8825133492711857,0.8515094401314198,0.8700158596038818,284076800
00-00-00,0.8620844393966897,0.8743416531838618,0.8459821241930698,0.8469434380531311,184900800
00-00-00,0.8483855222641764,0.855595993710147,0.8065671803809961,0.8108929395675659,327140800
00-00-00,0.8003177045923378,0.8075281736323356,0.759460639047728,0.7637872695922852,535091200
00-00-00,0.7796493944099364,0.8017605881141895,0.7613841748260343,0.7907049655914307,499744000
00-00-00,0.8152193376405307,0.84982719814752,0.8057253629981067,0.8277168273925781,306913600
00-00-00,0.831081601610428,0.831081601610428,0.7700358976699283,0.776765763759613,678932800
00-00-00,0.8038028043891002,0.8387715411513913,0.7902242736156152,0.812815248966217,440451200
00-00-00,0.7969532822281346,0.7974339391351516,0.7719582502617682,0.7796493768692017,398092800
