Open,High,Low,Close,Volume
37.31510489094181,37.3944987311353,36.91813568997434,37.07692337036133,12517600
37.27541359500016,37.67238285586278,35.56844577329088,37.01738357543945,53228400
36.064641179837345,37.19600306605128,35.647823642811154,35.76691436767578,54119000
35.290548078441674,36.95781806639955,34.73479141578905,36.1440315246582,64059600
35.62798076326197,36.16388910900463,34.41722487102855,34.933284759521484,54976600
34.49661296816669,35.64782329736903,34.07979543517963,35.389793395996094,62013600
36.02494395920853,36.104337775096596,35.36994497813201,35.647823333740234,44963600
35.40963816615513,36.282970049176896,34.51645783124651,34.73479080200195,46743600
34.45691520028472,34.57600592102303,33.16676572561968,33.603431701660156,66532400
33.14694350975147,34.496639413142546,32.23391392804574,34.238609313964844,83144000
34.04009856200696,36.18373159098466,33.5835841206506,35.647823333740234,73416400
35.50889709183194,36.9975316820429,35.48904863062913,36.62041091918945,81483600
35.0920778969738,35.40965326255727,33.66298875184817,33.98056411743164,97568200
34.000425973028506,34.83406163611502,33.6233050778227,33.663002014160156,56349800
33.98056431046451,34.05995815231139,32.78965668276132,32.94844436645508,68416200
32.96333146566226,33.56374740836061,32.015567456940076,32.15450668334961,63597600
32.07510956645375,32.98813867539983,31.6185950119807,32.65071487426758,59823200
32.53162998943209,32.86905385143352,31.47966147848645,31.55905532836914,49365000
31.72280535003807,32.13466094898272,30.884207805198958,31.360570907592773,63654800
31.16208149276617,31.83692911745028,30.884203059072714,31.201778411865234,58225400
31.003285930531238,31.18192202104006,30.129953932488103,31.082679748535156,73194200
31.281170083597782,32.78965290488803,31.02314012732445,32.69041061401367,70196600
32.53162389236138,33.00798690237765,31.91632167109036,32.01556396484375,49915600
32.41254085453342,33.08738861268047,31.797238486811104,32.90875244140625,49186000
33.14691788569923,34.29812820747801,33.072486183860086,33.84161376953125,55365400
33.92101082125414,33.94085927697167,33.10722413683553,33.86146545410156,40005800
33.80191587846072,34.93327771350021,33.80191587846072,34.913429260253906,56229000
34.75465178260436,34.75465178260436,32.98813892786319,33.027835845947266,55090000
32.99311621346563,33.84163822767869,32.55148779671147,33.663002014160156,54527800
33.30571242732656,33.30571242732656,31.47965429662689,31.73768424987793,115559000
32.14954274002851,32.31329253327144,31.4598087624295,31.638444900512695,81028600
31.67815003912133,31.7575438988685,31.162089950764717,31.301029205322266,71027600
31.519352003187894,31.817078879792312,30.844504416217877,31.003292083740234,65202600
31.281172624346304,31.65829336029972,30.84946862397858,31.638444900512695,80343400
31.757530799278847,31.777379256028397,30.129957345815807,30.189502716064453,79063000
30.209357272458824,30.844508016689232,29.474964224442413,29.792539596557617,66296200
29.69330075817968,30.407845428831067,29.236786107485745,29.931482315063477,75847200
29.931475697217955,30.447535623032056,29.216931184552276,30.09026336669922,69733200
30.07041684411145,30.075378959102224,28.740570026583086,28.998600006103516,65301400
28.66117198019711,29.256625691697053,27.986324440497178,29.07798957824707,76131800
29.137530592271496,29.137530592271496,28.22450170450277,28.383289337158203,58437400
28.46268871646049,29.88185346069126,28.244355678886524,28.83980941772461,106889800
29.157387293007478,30.288749495663314,28.939054236354597,29.65359878540039,106932600
30.090261878520835,31.40026008695248,29.812383470671698,30.526927947998047,101435200
30.487231276939653,30.923897349916654,28.621476237856108,28.780263900756836,93609400
30.526931947525867,30.963598074213493,29.197085107159005,29.49481201171875,135061000
29.792532716879585,30.54677405148413,28.899352189058412,30.348289489746094,94290000
30.268903255462646,31.757537841796875,30.169660949707033,31.757537841796875,88198800
31.618600569149052,32.55147830094441,31.59875210677043,32.07511520385742,85589000
31.003279065599244,31.836913970051977,30.96358216538721,31.12236976623535,61831800
31.320864142318904,31.519348705958443,30.2093505859375,30.2093505859375,73489200
30.030723499283095,30.68572275604208,29.752845026718678,30.288753509521484,53208000
30.467389670455752,30.70557121836811,29.61390579043647,30.288753509521484,77300800
30.24905680530476,31.598752253310483,30.010875255656693,31.55905532836914,81161600
31.36056285461504,31.678138174661775,30.646018384509887,30.92389678955078,47773000
30.725407732664234,32.74995010264599,30.646013914233578,32.630859375,81648800
