Date,Open,High,Low,Close,Volume
00-00-00,3.453913672881968,3.6035417020320892,3.204533624298432,3.391568660736084,30021600
00-00-00,3.22323640987041,3.3292225138707594,3.22323640987041,3.2918155193328857,14386400
00-00-00,3.3042867183685303,3.3354596151034337,3.2170036729776634,3.3042867183685303,13809600
00-00-00,3.4165068043602838,3.4414448102315265,3.3354586658025154,3.366630792617798,11780000
00-00-00,3.354161653448554,3.453913672881968,3.3167546461610233,3.391568660736084,12538400
00-00-00,3.3915681311125243,3.4414441330406498,3.3603960104311423,3.379099130630493,7305600
00-00-00,3.5910741825456243,3.616012197702191,3.491322121919357,3.5848400592803955,16704800
00-00-00,3.6097769826135835,3.672122001647949,3.5661350887657295,3.672122001647949,9060800
00-00-00,3.6721226152412547,3.9152678495798354,3.6721226152412547,3.8903298377990723,17080800
00-00-00,3.8965648192865605,3.9027989418647095,3.7594057510421135,3.8591578006744385,13088800
00-00-00,3.865389026677947,3.990078995280461,3.834216915050904,3.952672004699707,15036800
00-00-00,4.089831876754761,4.089831876754761,3.990079879760742,3.990079879760742,14220800
00-00-00,3.9900796327467,4.0025486315990335,3.6284786660290305,3.8840935230255127,12149600
00-00-00,3.940206630875278,4.039958697479715,3.877861589247505,3.909034490585327,5654400
00-00-00,3.9215002473878293,4.164645327607777,3.9215002473878293,4.145942211151123,11058400
00-00-00,4.239462041333502,4.283103942871094,4.170882888835795,4.283103942871094,12285600
00-00-00,4.270632609402699,4.308039607027917,4.189583734024403,4.28933572769165,6696800
00-00-00,4.376618920270756,4.563653916863523,4.376618920270756,4.501308917999268,18799200
00-00-00,4.495074718826659,4.520012717929588,4.382853722863477,4.432729721069336,9212800
00-00-00,4.438964105644467,4.507543987800305,4.364150103863942,4.382853984832764,9680000
00-00-00,4.239461708628188,4.31427573878045,4.077364643298286,4.2519307136535645,17863200
00-00-00,4.276868720849355,4.2893377258664085,4.077364640576499,4.1895856857299805,12481600
00-00-00,4.170881054784605,4.339212181293859,4.08359805113789,4.226991176605225,11352000
00-00-00,4.3267433898173975,4.576123412285259,4.289336386447218,4.395323276519775,9402400
00-00-00,4.401557104754204,4.426495105347712,4.364150103863942,4.382853984832764,6341600
00-00-00,4.395324120354393,4.526248276761728,4.295572092216393,4.308041095733643,7215200
00-00-00,4.301806025309105,4.569889969728952,4.276868019365285,4.5511860847473145,6885600
00-00-00,4.513778841393625,4.513778841393625,4.3080406835665634,4.376619815826416,4333600
00-00-00,4.289335129040904,4.345445998171148,4.251928136636478,4.320508003234863,3830400
00-00-00,4.438963888574931,4.482605768003132,4.301804892017841,4.332977771759033,7720000
00-00-00,4.332977464471597,4.700812548628425,4.3267425845465874,4.644702434539795,8130400
00-00-00,4.619764119066249,4.619764119066249,4.451432266288041,4.513777256011963,4469600
00-00-00,4.31427418025194,4.357916062598996,4.152177173479468,4.226991176605225,8126400
00-00-00,4.289336578190675,4.38908859163697,4.239460571467528,4.264398574829102,6128800
00-00-00,4.264398574829102,4.320509462916375,4.164646561382806,4.264398574829102,4955200
00-00-00,4.26439891682096,4.376619940947827,4.251929914140197,4.295571804046631,6868000
00-00-00,4.270634085181893,4.332979102768142,4.214523188830479,4.308041095733643,6644000
00-00-00,4.239460843554615,4.251929846035658,4.14594370547055,4.214522838592529,4293600
00-00-00,4.2145234638154045,4.264399481138664,4.195820337842996,4.25816535949707,2653600
00-00-00,4.189585269268819,4.270634174346924,4.164647261713648,4.270634174346924,2688000
00-00-00,4.276866969575963,4.432729848990895,4.2145219700194625,4.401556968688965,5956000
00-00-00,4.376621576679099,4.463904628065862,4.3516835619971665,4.40779447555542,3246400
00-00-00,4.351683705357658,4.357918589757447,4.102303550322835,4.121007442474365,5001600
00-00-00,4.127239686579792,4.195819578511962,4.015018667911459,4.064894676208496,7704000
00-00-00,3.9713767608480337,4.0087837597207905,3.827982884645462,3.990079879760742,9682400
00-00-00,3.990078995280461,4.1022999670227245,3.902796017258701,3.952672004699707,5794400
00-00-00,3.965144465053683,4.158414465729589,3.778109348777566,4.121007442474365,11746400
00-00-00,4.189583482413457,4.4639014485238615,4.189583482413457,4.339211463928223,13967200
00-00-00,4.364151569883143,4.382855457135032,4.301806547456241,4.326744556427002,8943200
00-00-00,4.339211230353928,4.414025217084168,4.301804236988808,4.3454461097717285,4872000
00-00-00,4.339212255962824,4.426495261111502,4.15841212582141,4.414026260375977,5676800
00-00-00,4.401555928822509,4.401555928822509,4.052424013788428,4.2768659591674805,7727200
00-00-00,4.301807212002704,4.332980108555587,4.2581660700859745,4.314276218414307,4212800
00-00-00,4.426495261111502,4.463902263318078,4.3766192581694,4.414026260375977,4600000
00-00-00,4.414028598701997,4.476373635406828,4.345449438850589,4.40779447555542,3837600
00-00-00,4.3890897660028365,4.3890897660028365,4.1397096656617665,4.1895856857299805,3589600
00-00-00,4.189584099709384,4.38908810445745,4.1334739788976815,4.382853984832764,4171200
00-00-00,4.239462041333502,4.28933806534919,4.189586017317813,4.283103942871094,2794400
00-00-00,4.258163193032769,4.289335307476273,4.089831339686679,4.145942211151123,5871200
00-00-00,3.9027960922272924,4.052424057424505,3.6908231415312414,4.030602931976318,15022400
00-00-00,4.033723786062322,4.039957908483651,3.7905777906760187,3.8903298377990723,6928800
00-00-00,3.8963218475561785,3.9774956004902218,3.890078123141205,3.952519178390503,5578400
00-00-00,3.946276789875692,3.946276789875692,3.7589535245334917,3.827639102935791,6023200
00-00-00,3.802663237737047,3.808906966407827,3.6965129903498912,3.721489429473877,8535200
00-00-00,3.78392880892722,3.8213934505997664,3.6090938144553353,3.6528029441833496,5864000
00-00-00,3.6465581045806825,3.6465581045806825,3.5154322524780275,3.565385103225708,8980000
00-00-00,3.5404097138041912,3.602850795509554,3.5216770081824644,3.5528979301452637,5191200
00-00-00,3.534164296269603,3.5404087839101326,3.477967718605016,3.515432357788086,4257600
00-00-00,3.540410281659295,3.7402217751647124,3.5341657913770717,3.7027571201324463,7271200
00-00-00,3.7964179454705653,3.9962294162848058,3.7714415116187854,3.8963236808776855,11592000
00-00-00,4.00247081225393,4.021202742054279,3.933785291140056,3.9899826049804688,7790400
00-00-00,4.002473873571193,4.0961351186496975,3.87134721579697,3.9056901931762695,8188000
00-00-00,3.8963228539575505,4.22101642512068,3.7776851994503082,3.9462757110595703,8083200
00-00-00,3.958764396079224,3.9884235274003172,3.8401267274645527,3.977497100830078,10526400
00-00-00,4.09613561630249,4.108623834644876,3.9774979231600054,4.09613561630249,7405600
00-00-00,4.039939566957638,4.089892447153588,3.989986686761689,4.021206855773926,3610400
00-00-00,4.0461812019348145,4.108622269865907,3.9712519204175027,4.0461812019348145,3177600
00-00-00,4.0898913397558205,4.245993666990948,4.046182200309021,4.202285289764404,5385600
00-00-00,4.22726175488921,4.239749971650744,4.133599748067579,4.164820671081543,4084000
00-00-00,4.196041493981039,4.358388337498163,4.133600400320607,4.302191734313965,5830400
00-00-00,4.302190023604509,4.320921963143937,4.221016253013442,4.239748954772949,4732800
00-00-00,4.2647257576863185,4.458292706991859,4.2522375428207955,4.389607906341553,8097600
00-00-00,4.414584644207966,4.433316586703656,4.277214271098838,4.383363723754883,8752800
00-00-00,4.408339722357551,4.5394663558323565,4.345898649802912,4.517611980438232,7823200
00-00-00,4.508244858626801,4.533221284436368,4.314677939712672,4.489512920379639,5310400
00-00-00,4.464538315176146,4.48951475117092,4.377120789194434,4.402097225189209,3758400
00-00-00,4.41458364338526,4.4895129208213325,4.402095430479248,4.458292007446289,3669600
00-00-00,4.464538097381592,4.4832700423537,4.420828955412841,4.464538097381592,5488800
00-00-00,4.489511779725422,4.651858506240031,4.470779084017667,4.589417457580566,8527200
00-00-00,4.645615426035262,4.683080066567804,4.508245077415939,4.633127212524414,5234400
00-00-00,4.620640381435653,4.770498988401133,4.576932002180866,4.7018141746521,11223200
00-00-00,4.70805749297142,4.7267901983241245,4.495757818222046,4.595663547515869,6685600
00-00-00,4.589419479253621,4.595663205760059,4.327166959359705,4.408339977264404,4375200
00-00-00,4.389607583776192,4.439560439567556,4.283457384109497,4.370874881744385,5032800
00-00-00,4.370876242605489,4.533223074473692,4.370876242605489,4.445805549621582,3436800
00-00-00,4.4520485404088666,4.583174402419835,4.408339411591831,4.558197975158691,4024000
00-00-00,4.445804953575134,4.645616412162781,4.445804953575134,4.595663547515869,7808800
00-00-00,4.520734250545502,4.6019080367068455,4.433316737413406,4.595663547515869,8060000
00-00-00,4.61439547059826,4.620639196510524,4.539466186330522,4.570686340332031,8128800
00-00-00,4.595664918422699,4.79547643661499,4.595664918422699,4.79547643661499,8260800
00-00-00,4.845429316163063,4.845429316163063,4.726791608346616,4.79547643661499,6028000
00-00-00,4.795473495914526,4.832938132601359,4.6643476486206055,4.6643476486206055,7611200
00-00-00,4.676837422964978,4.79547509765625,4.651860990164685,4.683081150054932,5355200
00-00-00,4.65810374346589,4.7829858813604185,4.651860017681204,4.751765727996826,6420800
00-00-00,4.726790310133941,4.733034037252385,4.583175439766821,4.67683744430542,4439200
00-00-00,4.676836447885892,4.776742158257606,4.676836447885892,4.720544815063477,6120800
00-00-00,4.695567743401779,4.789229715138132,4.683079531318263,4.74552059173584,5544000
00-00-00,4.770499251539458,4.770499251539458,4.683081725987688,4.764255523681641,3664800
00-00-00,4.764254937766003,4.764254937766003,4.54571076965332,4.683081150054932,5720000
00-00-00,4.4832702687656845,4.4832702687656845,4.13984465435759,4.208529472351074,20796000
00-00-00,4.108624396116838,4.1336008362148124,4.014963126859663,4.021206855773926,19686400
00-00-00,4.021206592791009,4.295947415900953,4.021206592791009,4.12111234664917,12156800
00-00-00,4.1460869508631095,4.277213575901046,4.1460869508631095,4.245992660522461,6500800
00-00-00,4.196040077443503,4.214772780327867,4.046181503249093,4.071157932281494,10172000
00-00-00,4.096134435562861,4.270969441958837,4.077402494559075,4.196040153503418,10532000
00-00-00,4.196039564402348,4.20228405200701,4.071157434509421,4.139842987060547,5400000
00-00-00,4.089889643169821,4.089889643169821,3.9525193168105592,3.95408034324646,11944800
00-00-00,4.03369108252569,4.1335967440123955,4.0274473597926255,4.083643913269043,7378400
00-00-00,4.083646881021444,4.18979710460461,4.083646881021444,4.164820671081543,4739200
00-00-00,4.15857771858573,4.15857771858573,3.9462779551744465,3.9962308406829834,7449600
00-00-00,3.983740494089219,3.983740494089219,3.7433427419352823,3.858858346939087,20890400
00-00-00,3.8089056098803926,4.033693481938908,3.8089056098803926,3.908811330795288,14437600
00-00-00,3.9088104169930205,3.9962279023570817,3.6153378115236636,3.659046173095703,23844800
00-00-00,3.95876460122219,4.052426605389617,3.8963235191839853,3.972813844680786,28375200
00-00-00,3.8713465616540996,3.8713465616540996,3.727732473541516,3.858858346939087,10433600
00-00-00,3.85235595703125,4.002447747564935,3.752294763342127,3.85235595703125,8961600
00-00-00,3.714771182331818,3.9023858885101927,3.5521717703105598,3.7773094177246094,29448800
00-00-00,3.6772485015415914,3.877370868972426,3.6272179096838824,3.7898173332214355,10156800
00-00-00,3.7960704685171245,4.202568531036377,3.7522933312824795,4.202568531036377,5376800
00-00-00,3.821086834835628,3.8335944828000548,3.696010355191356,3.7898173332214355,8884000
00-00-00,3.8273385612710005,3.933653903009259,3.802323276556811,3.864861488342285,5314400
00-00-00,3.8898772395585297,4.027461321986645,3.727277869416212,3.958669662475586,10242400
00-00-00,3.958670999551372,4.027462682297424,3.939909145725741,4.021209239959717,7001600
00-00-00,4.04622378490426,4.052477226080958,3.9899389972834123,4.008700847625732,6327200
00-00-00,4.027461911443633,4.039969557131346,3.964923683005067,3.989938974380493,7603200
00-00-00,3.9961939533285973,4.077493284350243,3.9836863052170934,4.014955043792725,7882400
00-00-00,4.01495428880243,4.033716139144751,3.9836855561067144,4.008700847625732,4827200
00-00-00,4.008701333636964,4.0774930119514465,3.9899394810199738,4.002447128295898,3840800
00-00-00,4.03996949023511,4.1963154404457095,4.021208403717252,4.152538299560547,6312800
00-00-00,4.14628486764715,4.14628486764715,4.046223703582134,4.071238994598389,5820000
00-00-00,4.083746085843772,4.352660046067349,4.077491882235505,4.302629470825195,6759200
00-00-00,4.308886572149648,4.308886572149648,3.9524181021220914,3.971179962158203,5553600
00-00-00,3.9711771787017196,3.9711771787017196,3.8023236103546925,3.9023847579956055,7100800
00-00-00,3.9274027976782806,4.05873352771154,3.90238749323447,3.971179962158203,6661600
00-00-00,3.946159918538709,4.021205741743195,3.88362173253497,3.8961293697357178,6432800
00-00-00,3.896130663564442,3.896130663564442,3.7522924062871783,3.839845895767212,3619200
00-00-00,3.8335948649177016,3.9461637078179654,3.821087215706561,3.85235595703125,3441600
00-00-00,3.839847095794475,4.04622362433989,3.8023241600049524,3.946162462234497,4953600
00-00-00,4.014953516815838,4.039968803524971,3.7648006497245086,3.802323579788208,26293600
00-00-00,3.683502446338519,3.8210865642026604,3.658487152181402,3.7773094177246094,15689600
00-00-00,3.7960695327301175,3.8586077395015703,3.7835618913758267,3.839845895767212,7110400
00-00-00,3.7397867666788844,3.777309710826164,3.645979788013811,3.7085180282592773,5117600
00-00-00,3.733532940714488,3.733532940714488,3.4958876522011995,3.6397252082824707,14903200
00-00-00,3.7022638225316045,3.7522944147279773,3.6522332303352316,3.7085180282592773,9598400
00-00-00,3.7335336588639074,3.858610150561085,3.7085183605244723,3.7397871017456055,6776800
00-00-00,3.7898155315098103,3.964922519764389,3.7272773214188892,3.9211461544036865,10486400
00-00-00,3.9148934053897424,3.9148934053897424,3.8085787904608366,3.8335940837860107,5961600
00-00-00,3.8398446206295573,3.971175192940204,3.8398446206295573,3.8961293697357178,7250400
00-00-00,3.8961299132165195,3.9961910247802734,3.8586069963801117,3.9961910247802734,11690400
00-00-00,3.971177887551978,4.039969557131346,3.9148931002542144,3.989938974380493,4692800
00-00-00,4.06498430030301,4.246345520019531,4.0587308600055465,4.246345520019531,17064000
00-00-00,4.221327538881794,4.233835174903065,4.133774086732895,4.1400275230407715,4008000
00-00-00,4.133778172468384,4.383931140139503,4.133778172468384,4.2713623046875,8074400
00-00-00,4.277614183204118,4.321391318244,4.202568320340888,4.302629470825195,3296800
00-00-00,4.352659504065353,4.496497771678508,4.302628935053107,4.452720642089844,6218400
00-00-00,4.477735921100081,4.477735921100081,4.302628929772145,4.365167140960693,7860800
00-00-00,4.327644335281778,4.346406180866016,4.115014411293944,4.158791542053223,5866400
00-00-00,4.158789358775438,4.18380463081798,4.115012250998229,4.1400275230407715,6414400
00-00-00,4.077492953774458,4.1963159829034975,4.033716570636418,4.177554130554199,6412800
00-00-00,4.221329218223189,4.25259793901302,4.133775731243509,4.2150750160217285,3964000
00-00-00,4.215075967871134,4.29012183080059,4.133776664733887,4.133776664733887,3732800
00-00-00,4.089998926165678,4.183806622688932,4.064983642213594,4.171298980712891,3002400
00-00-00,4.1713007482239846,4.265107721090317,3.939908891916275,4.002447128295898,11308800
00-00-00,4.0399700701236725,4.0962548645684365,3.9649241864681244,4.002447128295898,4022400
00-00-00,3.9836870413502696,4.039971086549462,3.9399098831674326,4.027463436126709,6081600
00-00-00,4.002446775083189,4.071239210733,4.002446775083189,4.0524773597717285,1994400
00-00-00,4.177553032719812,4.352660046067349,4.158791948707002,4.302629470825195,9434400
00-00-00,4.252598883022009,4.408944811894932,4.1775530203804445,4.396437168121338,7265600
00-00-00,4.352660455397071,4.3589146595934904,4.215076360542566,4.283868789672852,4848800
00-00-00,4.283869962841771,4.346408204902189,4.252600460108424,4.265108108520508,9480000
00-00-00,4.277615971807523,4.427707760291998,4.277615971807523,4.371423721313477,6033600
00-00-00,4.352660099665324,4.552782403098212,4.352660099665324,4.50275182723999,7388000
00-00-00,4.477736820608882,4.496498669437364,4.371422221934323,4.427706241607666,6187200
00-00-00,4.396436757336178,4.565289550799785,4.321390901706592,4.333898544311523,10084000
00-00-00,4.333897340853015,4.333897340853015,4.027459800422371,4.165043830871582,10409600
00-00-00,4.152537608094283,4.308883532270697,4.1462841680983304,4.258852958679199,6024000
00-00-00,4.233835774757732,4.515257243405689,4.158789947997526,4.402688503265381,6881600
00-00-00,4.408945275554013,4.55903701662128,4.408945275554013,4.4839911460876465,5144000
00-00-00,4.559036599181784,4.565290039450633,4.46522888790103,4.509006023406982,9826400
00-00-00,4.527541770038094,4.809338569641113,4.521279228230318,4.809338569641113,20167200
00-00-00,4.8030783296483675,4.8030783296483675,4.640262128040355,4.7717671394348145,14008800
00-00-00,4.7341916455951045,4.77176459516332,4.665308286931851,4.67783260345459,9349600
00-00-00,4.665306994745764,4.87822031666007,4.652782681691981,4.765501499176025,17456000
00-00-00,4.558851475024041,5.003465119223106,4.552589698616333,4.922056674957275,26594400
00-00-00,4.897011165086388,5.003468311756861,4.796816563243188,4.934584140777588,18087200
00-00-00,5.009730691149686,5.128712177276611,5.003468909997869,5.128712177276611,12097600
00-00-00,5.116185334086949,5.429293348277587,5.116185334086949,5.416769027709961,14339200
00-00-00,5.43555536251684,5.686041784752639,5.4105067202932595,5.679780006408691,20370400
00-00-00,5.648467447264079,5.686040401458741,5.585845856939644,5.68604040145874,13336000
00-00-00,5.6860412201378,5.71108985987409,5.529487603997898,5.592109203338623,8772800
00-00-00,5.485652939001352,5.560798869672604,5.372934042994475,5.423031330108643,28993600
00-00-00,5.134971406991873,5.610895586176486,5.0848741249724405,5.604633808135986,30599200
00-00-00,5.5795850088024235,5.748662948608398,5.54827382621682,5.748662948608398,29224000
00-00-00,5.742400205089986,5.773710617986518,5.498175621032715,5.498175621032715,22917600
00-00-00,5.504438266854986,5.798759364254304,5.4167680388856985,5.77371072769165,17046400
00-00-00,5.7110900101628985,6.017936237219097,5.660992729371996,5.955314636230469,30744800
00-00-00,5.942790576179859,5.9803635384178015,5.805023047974069,5.8238091468811035,15828800
00-00-00,5.830072272204891,5.842596594202727,5.692304730228689,5.786236763000488,12061600
00-00-00,5.723613691159629,5.736138009958665,5.623419140767338,5.654730319976807,10188800
00-00-00,5.648469420258533,5.698566710016924,5.485653228543764,5.579586029052734,8748000
00-00-00,5.604633523206767,5.71108985987409,5.548273701588205,5.592109203338623,12588800
00-00-00,5.598372499498009,5.6735184390885856,5.585848176232912,5.617159366607666,6805600
00-00-00,5.560799468099385,5.60463498125362,5.210118420561586,5.25395393371582,21124800
00-00-00,5.097396012621089,5.435552504858852,5.097396012621089,5.304047584533691,9307200
00-00-00,5.360408881692325,5.372933201509364,5.216379586008295,5.322835922241211,8467200
00-00-00,5.3103098721379025,5.385455766554948,5.185066714776159,5.247688293457031,9546400
00-00-00,5.2101190016507655,5.454343712065197,5.2038572216012176,5.429295063018799,8836800
00-00-00,5.38545771589819,5.460603637515374,5.247690192933352,5.310311794281006,6229600
00-00-00,5.3203311820919215,5.3203311820919215,5.150000729491212,5.253201007843018,4100800
00-00-00,5.310312328438465,5.442569133211295,5.261216819870205,5.311314105987549,6959200
00-00-00,5.410505264677657,5.5457677434098605,5.349386532941292,5.511701583862305,7408000
00-00-00,5.510700784330613,5.52272402447709,5.428541275941182,5.45859956741333,10366400
00-00-00,5.468618660231652,5.532743110348049,5.417519226274487,5.471624374389648,5003200
00-00-00,5.470623140255883,5.573823802942689,5.468619585286218,5.529737949371338,5487200
00-00-00,5.529739882423056,5.711092247528644,5.529739882423056,5.665002822875977,8448000
00-00-00,5.7110902305695275,5.743152460936121,5.639952180831894,5.6549811363220215,10194400
00-00-00,5.623920387717244,5.625924324650085,5.418521629749668,5.52272367477417,11316800
00-00-00,5.5217224594726115,5.5217224594726115,5.414514307030132,5.455594062805176,6783200
00-00-00,5.410508387943815,5.467619279239591,5.410508387943815,5.441568851470947,4188800
00-00-00,5.441568284979664,5.711091592724178,5.441568284979664,5.619914531707764,6788800
00-00-00,5.620914931249955,5.636946046326211,5.436556916767041,5.523726463317871,4241600
00-00-00,5.471625528494463,5.471625528494463,5.231158407625479,5.237170219421387,14766400
00-00-00,5.242178143772044,5.320329760302031,5.162022590637207,5.162022590637207,10629600
00-00-00,5.1620260514720595,5.1620260514720595,4.760245474807468,4.761247634887695,31327200
00-00-00,4.872461012453013,4.954620511846363,4.710145568294754,4.715155601501465,16009600
00-00-00,4.721169388808362,4.847414797345057,4.545828840894556,4.812346458435059,18472800
00-00-00,4.817354687793972,4.917549249032163,4.812344653962527,4.909533500671387,7768800
00-00-00,4.925564289196912,5.009727730355357,4.863443772359836,4.9205546379089355,17316000
00-00-00,4.045856585238223,4.140039337427114,3.8244263091983735,3.945662021636963,97760800
00-00-00,3.952676146094587,3.952676146094587,3.736255874679676,3.9105942249298096,23287200
00-00-00,3.913598832905804,3.929629943865398,3.765310960976597,3.820417881011963,9636800
00-00-00,3.7703228019191317,3.8264315317691047,3.7582991750552326,3.765313148498535,11933600
00-00-00,3.808395026469072,3.8454672885602967,3.7422666326950926,3.7703213691711426,14545600
00-00-00,3.826431989039798,3.936646288524162,3.810400866850885,3.922619104385376,9149600
00-00-00,3.9657029493164258,4.039846748585687,3.9556832587313133,4.033834934234619,8788000
00-00-00,4.0338331780428796,4.133025969483747,3.9707108747924575,4.039844989776611,11703200
00-00-00,4.011789589365579,4.067898288772859,3.9596883811932124,4.014795303344727,7976800
00-00-00,4.010787950267416,4.026819063922534,3.91660520532009,3.918609142303467,3953600
00-00-00,3.9075894448959696,3.9085912227341697,3.7412664222734957,3.760303258895874,7943200
00-00-00,3.7442712541491168,3.807393944993361,3.6581038563453503,3.6591060161590576,7587200
00-00-00,3.6570981711276738,3.674159476476123,3.5607531923016893,3.6480658054351807,9785600
00-00-00,3.575808812782165,3.713301209843012,3.554733028469781,3.64505672454834,16113600
00-00-00,3.618962574121052,3.6330128384649893,3.5446963989361095,3.6320090293884277,8687200
00-00-00,3.6641223682174524,3.946132484896225,3.6581010478507476,3.8146615028381348,13690400
00-00-00,4.020400157490348,4.068572652973308,3.9662059565066574,4.027425289154053,27081600
00-00-00,4.027425166119603,4.058536353153887,3.9411159707839465,3.9662058353424072,15406400
00-00-00,3.9591778597329763,4.051508311216896,3.8457716462010527,4.044483184814453,11733600
00-00-00,4.045490649405334,4.075598415890336,3.924055391464889,3.9521563053131104,7064000
00-00-00,3.952154981951843,4.014377729564645,3.8618313299002813,3.9752376079559326,8483200
00-00-00,4.014376053946602,4.014376053946602,3.8487828885850113,3.9611856937408447,6362400
00-00-00,3.9652014543259613,4.051510637210151,3.9652014543259613,4.0294318199157715,5832800
00-00-00,4.033444406190996,4.05652702372667,3.8648405727783914,4.049501895904541,4391200
00-00-00,4.0464944285526245,4.215098394979071,4.0464944285526245,4.126781940460205,7388800
00-00-00,4.1287880003360025,4.129791809297081,3.8618318599901635,3.9401121139526367,6492800
00-00-00,3.940110403261791,4.033444688389611,3.927063955159763,3.977243661880493,5100000
00-00-00,4.052515782157133,4.062551576705127,3.846778931195091,3.9521563053131104,13628800
00-00-00,3.952156804142216,3.952156804142216,3.858822448269617,3.9381065368652344,6812800
00-00-00,3.9692145758916793,4.024412174642184,3.924052764971897,3.9641966819763184,4030400
00-00-00,3.989288169364728,4.012370797108192,3.8176736003757648,3.956169366836548,15030400
00-00-00,3.9310806511392102,3.954163668458715,3.8136602432042497,3.818678140640259,10657600
00-00-00,3.803623141840743,3.8337308989562384,3.643047799156597,3.759464740753174,13772000
